order_id,order_date,customer_id,seller_id,order_status
1203,8/30/2023,615,2,Completed
14616,8/11/2023,615,8,Completed
13449,7/29/2023,615,19,Completed
12484,6/30/2023,615,4,Completed
556,6/27/2023,615,3,Completed
9100,6/27/2023,615,1,Completed
16447,6/27/2023,615,21,Completed
7289,6/22/2023,615,4,Completed
19875,6/22/2023,615,20,Completed
13593,6/6/2023,615,6,Completed
8309,5/14/2023,615,5,Completed
9687,5/13/2023,615,4,Completed
20498,5/8/2023,615,30,Completed
7793,5/4/2023,615,2,Completed
10253,5/2/2023,615,24,Completed
20641,5/1/2023,615,27,Completed
4088,4/28/2023,615,3,Completed
10853,4/28/2023,615,10,Completed
18792,4/25/2023,615,32,Completed
15885,4/16/2023,615,26,Completed
5824,4/1/2023,615,3,Completed
20831,3/30/2023,615,30,Completed
20471,3/20/2023,615,33,Completed
13754,3/7/2023,615,12,Completed
5454,3/6/2023,615,5,Completed
2157,3/3/2023,615,3,Completed
20677,3/3/2023,615,27,Completed
7754,1/22/2023,615,3,Completed
2925,12/15/2022,615,4,Completed
18511,11/6/2022,615,33,Completed
2594,10/30/2022,615,3,Completed
20074,9/29/2022,615,31,Completed
11141,9/16/2022,615,12,Completed
2416,8/1/2022,615,3,Completed
6930,7/31/2022,615,3,Completed
18324,7/17/2022,615,33,Completed
13022,7/8/2022,615,1,Completed
8417,6/27/2022,615,3,Completed
14317,6/8/2022,615,25,Completed
510,5/29/2022,615,1,Completed
19042,5/22/2022,615,22,Completed
1701,5/6/2022,615,3,Completed
20228,4/13/2022,615,27,Completed
4940,4/2/2022,615,1,Completed
20462,4/2/2022,615,25,Completed
14802,3/12/2022,615,32,Completed
15503,3/9/2022,615,34,Completed
16317,3/1/2022,615,25,Completed
718,2/24/2022,615,4,Completed
17302,1/29/2022,615,23,Completed
4522,1/1/2022,615,1,Completed
2784,12/20/2021,615,3,Completed
9231,12/11/2021,615,3,Completed
3702,10/2/2021,615,3,Completed
13388,9/20/2021,615,15,Completed
14771,9/17/2021,615,33,Completed
3774,9/15/2021,615,2,Completed
17602,9/8/2021,615,27,Completed
4537,8/17/2021,615,1,Completed
5921,8/3/2021,615,5,Completed
19078,6/29/2021,615,22,Completed
8940,6/20/2021,615,3,Completed
12401,6/20/2021,615,6,Completed
5777,6/15/2021,615,5,Completed
12313,6/13/2021,615,8,Completed
14164,6/5/2021,615,2,Completed
12054,5/30/2021,615,25,Completed
9828,5/13/2021,615,3,Completed
20173,4/30/2021,615,28,Completed
17824,4/7/2021,615,29,Completed
18707,4/5/2021,615,35,Completed
18998,3/15/2021,615,33,Completed
15280,3/14/2021,615,10,Completed
20312,3/7/2021,615,22,Completed
15607,2/18/2021,615,30,Completed
5494,11/29/2020,615,4,Completed
17789,11/27/2020,615,31,Completed
15217,11/25/2020,615,6,Completed
14625,10/14/2020,615,25,Completed
9122,9/29/2020,615,4,Completed
9921,9/22/2020,615,9,Completed
4189,9/14/2020,615,1,Completed
2111,9/12/2020,615,5,Completed
5935,8/16/2020,615,1,Completed
7083,8/8/2020,615,2,Completed
13773,7/18/2020,615,21,Completed
1766,5/21/2020,615,3,Completed
390,4/23/2020,615,3,Completed
18713,4/5/2020,615,28,Completed
1737,3/23/2020,615,2,Completed
3802,3/12/2020,615,2,Completed
8619,1/31/2020,615,2,Completed
17090,1/1/2020,615,31,Completed
21444,7/25/2024,616,41,Completed
21467,5/19/2024,616,32,Completed
5198,2/11/2024,616,4,Completed
5907,2/2/2024,616,1,Completed
1472,1/18/2024,616,2,Completed
6362,12/2/2023,616,3,Completed
18591,12/2/2023,616,26,Completed
4307,11/30/2023,616,2,Completed
18079,11/17/2023,616,26,Completed
798,10/15/2023,616,3,Completed
5462,10/15/2023,616,5,Completed
14125,9/28/2023,616,19,Completed
17507,9/11/2023,616,24,Completed
17359,8/25/2023,616,32,Completed
15130,8/20/2023,616,44,Completed
5597,8/10/2023,616,1,Completed
18139,7/25/2023,616,30,Completed
10305,7/21/2023,616,6,Completed
26,7/16/2023,616,1,Completed
12500,5/31/2023,616,5,Completed
16098,5/14/2023,616,28,Completed
12083,5/3/2023,616,23,Completed
18164,4/26/2023,616,25,Completed
20095,4/20/2023,616,34,Completed
20924,4/16/2023,616,27,Completed
20411,3/17/2023,616,23,Completed
18732,3/7/2023,616,32,Completed
20854,3/6/2023,616,31,Completed
4512,3/2/2023,616,2,Completed
3077,2/28/2023,616,5,Completed
5105,11/24/2022,616,4,Completed
17593,10/2/2022,616,33,Completed
4941,9/27/2022,616,4,Completed
624,8/23/2022,616,2,Completed
10426,8/22/2022,616,13,Completed
13962,8/4/2022,616,5,Completed
6850,7/28/2022,616,3,Completed
7379,6/26/2022,616,4,Completed
13498,6/11/2022,616,9,Completed
18957,6/5/2022,616,27,Completed
6248,4/28/2022,616,3,Completed
5207,4/17/2022,616,4,Completed
16591,4/17/2022,616,27,Completed
6070,4/8/2022,616,4,Completed
18400,4/5/2022,616,27,Completed
18416,3/30/2022,616,28,Completed
16263,3/20/2022,616,23,Completed
1750,2/22/2022,616,2,Completed
1258,2/17/2022,616,3,Completed
5058,2/2/2022,616,1,Completed
5796,1/8/2022,616,1,Completed
11746,1/2/2022,616,15,Completed
2299,12/9/2021,616,1,Completed
19143,11/25/2021,616,32,Completed
2039,11/21/2021,616,4,Completed
18969,10/27/2021,616,25,Completed
20231,9/29/2021,616,24,Completed
20071,9/14/2021,616,34,Completed
10904,9/13/2021,616,9,Completed
20000,9/11/2021,616,26,Completed
11897,8/23/2021,616,22,Completed
20048,8/21/2021,616,29,Completed
19500,8/14/2021,616,22,Completed
7979,8/3/2021,616,1,Completed
19158,8/2/2021,616,27,Completed
12850,7/29/2021,616,18,Completed
12237,7/21/2021,616,7,Completed
20459,7/20/2021,616,29,Completed
19126,7/16/2021,616,35,Completed
17099,7/14/2021,616,32,Completed
871,6/19/2021,616,2,Completed
1328,6/12/2021,616,1,Completed
14260,6/10/2021,616,18,Completed
4390,6/8/2021,616,1,Completed
3509,6/5/2021,616,4,Completed
9351,5/9/2021,616,1,Completed
10631,5/4/2021,616,25,Completed
18046,4/27/2021,616,23,Completed
20659,4/13/2021,616,35,Completed
12847,4/6/2021,616,17,Completed
18530,4/4/2021,616,22,Completed
11127,3/20/2021,616,5,Completed
7791,3/15/2021,616,4,Completed
15895,3/12/2021,616,21,Completed
501,3/9/2021,616,4,Completed
3145,3/7/2021,616,1,Completed
20824,3/1/2021,616,21,Completed
9830,1/20/2021,616,15,Completed
16758,1/16/2021,616,35,Completed
6452,1/12/2021,616,2,Completed
18537,12/21/2020,616,24,Completed
5146,12/20/2020,616,1,Completed
3760,11/12/2020,616,3,Completed
9825,10/23/2020,616,21,Completed
9670,10/1/2020,616,5,Completed
5864,9/29/2020,616,2,Completed
14415,8/22/2020,616,4,Completed
9500,6/10/2020,616,3,Completed
13087,6/6/2020,616,1,Completed
7491,5/8/2020,616,2,Completed
5205,4/25/2020,616,3,Completed
7279,4/23/2020,616,1,Completed
19465,4/9/2020,616,21,Completed
14411,1/24/2020,616,21,Completed
21348,7/29/2024,617,24,Completed
21597,7/19/2024,617,13,Completed
21034,6/29/2024,617,30,Completed
21136,6/29/2024,617,14,Completed
21334,4/23/2024,617,20,Completed
20951,3/1/2024,617,21,Completed
21070,2/17/2024,617,40,Completed
6415,2/12/2024,617,5,Completed
15848,2/2/2024,617,33,Completed
13067,1/9/2024,617,19,Completed
4209,1/8/2024,617,3,Completed
9194,1/2/2024,617,4,Completed
19047,12/2/2023,617,29,Completed
11884,11/29/2023,617,24,Completed
17102,11/13/2023,617,24,Completed
4031,10/23/2023,617,5,Completed
3337,10/21/2023,617,4,Completed
4762,10/5/2023,617,2,Completed
1741,10/3/2023,617,1,Completed
9606,9/24/2023,617,2,Completed
6309,8/31/2023,617,2,Completed
19404,8/25/2023,617,33,Completed
13476,8/22/2023,617,19,Completed
5951,8/14/2023,617,4,Completed
15817,8/8/2023,617,21,Completed
3636,8/1/2023,617,5,Completed
2023,7/31/2023,617,3,Completed
16705,7/29/2023,617,23,Completed
7636,7/17/2023,617,1,Completed
20375,7/15/2023,617,25,Completed
20876,7/8/2023,617,26,Completed
12519,6/11/2023,617,12,Completed
18496,5/29/2023,617,29,Completed
436,5/27/2023,617,4,Completed
19196,5/13/2023,617,25,Completed
18170,5/7/2023,617,35,Completed
11475,5/5/2023,617,11,Completed
16935,5/4/2023,617,24,Completed
7944,4/24/2023,617,5,Completed
7836,4/7/2023,617,3,Completed
10983,4/5/2023,617,14,Completed
7007,3/28/2023,617,3,Completed
10327,3/26/2023,617,24,Completed
19514,3/16/2023,617,32,Completed
10236,3/14/2023,617,2,Completed
20389,3/12/2023,617,32,Completed
9979,1/30/2023,617,23,Completed
4832,1/24/2023,617,2,Completed
13817,11/29/2022,617,18,Completed
14994,9/29/2022,617,24,Completed
5661,9/24/2022,617,5,Completed
5089,9/19/2022,617,2,Completed
12304,9/16/2022,617,17,Completed
1327,9/10/2022,617,3,Completed
4306,8/1/2022,617,5,Completed
16113,8/1/2022,617,31,Completed
10323,7/21/2022,617,10,Completed
6587,7/2/2022,617,5,Completed
18616,6/17/2022,617,28,Completed
17220,6/13/2022,617,23,Completed
8768,5/31/2022,617,3,Completed
20935,5/29/2022,617,34,Completed
4643,5/4/2022,617,1,Completed
18755,4/19/2022,617,34,Completed
14725,3/21/2022,617,10,Completed
16086,3/1/2022,617,20,Completed
16866,1/4/2022,617,30,Completed
3157,11/21/2021,617,4,Completed
5351,11/15/2021,617,2,Completed
1293,10/2/2021,617,2,Completed
7406,9/17/2021,617,3,Completed
9467,9/11/2021,617,5,Completed
9928,9/5/2021,617,23,Completed
7062,9/2/2021,617,4,Completed
20571,8/18/2021,617,27,Completed
15298,7/19/2021,617,31,Completed
6908,7/13/2021,617,2,Completed
11443,7/8/2021,617,18,Completed
17047,7/7/2021,617,25,Completed
10371,6/30/2021,617,8,Completed
1444,6/26/2021,617,2,Completed
613,6/6/2021,617,4,Completed
15553,6/1/2021,617,25,Completed
12296,4/26/2021,617,1,Completed
19385,4/16/2021,617,25,Completed
19512,4/15/2021,617,35,Completed
20203,4/6/2021,617,31,Completed
17143,3/28/2021,617,22,Completed
1569,3/23/2021,617,5,Completed
2282,1/29/2021,617,1,Completed
8888,1/10/2021,617,2,Completed
917,9/22/2020,617,4,Completed
7292,9/4/2020,617,1,Completed
9998,8/31/2020,617,17,Completed
3366,8/28/2020,617,2,Completed
7645,8/21/2020,617,1,Completed
6056,5/14/2020,617,5,Completed
14945,4/20/2020,617,5,Completed
4813,4/4/2020,617,4,Completed
701,3/23/2020,617,3,Completed
8933,2/23/2020,617,2,Completed
17763,2/8/2020,617,33,Completed
7300,1/30/2020,617,3,Completed
5963,1/18/2020,617,2,Completed
12872,1/15/2020,617,19,Completed
6429,1/14/2020,617,4,Completed
21543,7/21/2024,618,32,Completed
21076,7/16/2024,618,49,Completed
21302,5/28/2024,618,32,Completed
21206,4/21/2024,618,18,Completed
21046,1/22/2024,618,40,Completed
7952,1/20/2024,618,2,Completed
18769,1/13/2024,618,24,Completed
4676,12/25/2023,618,1,Completed
18821,12/15/2023,618,27,Completed
8938,11/13/2023,618,1,Completed
9,10/13/2023,618,1,Completed
4705,10/3/2023,618,2,Completed
9315,9/27/2023,618,4,Completed
17116,9/17/2023,618,32,Completed
13732,9/11/2023,618,24,Completed
18941,9/10/2023,618,34,Completed
284,8/31/2023,618,2,Completed
4756,8/23/2023,618,4,Completed
15180,8/21/2023,618,44,Completed
3427,7/20/2023,618,2,Completed
14650,7/16/2023,618,3,Completed
20816,7/16/2023,618,26,Completed
10649,6/9/2023,618,6,Completed
2550,5/27/2023,618,3,Completed
18964,5/26/2023,618,28,Completed
13416,5/25/2023,618,10,Completed
20294,5/11/2023,618,32,Completed
8695,5/8/2023,618,3,Completed
13131,5/7/2023,618,21,Completed
1519,4/28/2023,618,5,Completed
15747,4/26/2023,618,21,Completed
999,4/7/2023,618,3,Completed
14026,4/2/2023,618,8,Completed
20240,3/25/2023,618,35,Completed
16498,3/15/2023,618,22,Completed
3600,3/14/2023,618,5,Completed
18699,2/1/2023,618,22,Completed
9664,1/29/2023,618,4,Completed
8559,10/7/2022,618,4,Completed
19673,10/3/2022,618,27,Completed
2600,10/1/2022,618,3,Completed
283,9/28/2022,618,4,Completed
16817,9/22/2022,618,29,Completed
14674,8/20/2022,618,10,Completed
270,8/17/2022,618,1,Completed
5122,8/10/2022,618,2,Completed
15910,7/15/2022,618,21,Completed
4818,6/22/2022,618,5,Completed
20863,5/13/2022,618,22,Completed
10304,5/5/2022,618,25,Completed
12015,4/30/2022,618,1,Completed
5855,4/27/2022,618,2,Completed
2007,4/15/2022,618,4,Completed
7867,3/13/2022,618,1,Completed
9225,2/5/2022,618,1,Completed
17590,9/30/2021,618,29,Completed
11025,9/2/2021,618,18,Completed
10361,8/15/2021,618,17,Completed
4160,8/8/2021,618,1,Completed
9159,8/1/2021,618,2,Completed
12939,7/18/2021,618,2,Completed
15963,7/5/2021,618,25,Completed
15811,6/30/2021,618,22,Completed
17794,6/20/2021,618,30,Completed
6428,6/18/2021,618,4,Completed
13357,6/16/2021,618,21,Completed
16159,6/15/2021,618,26,Completed
14325,5/29/2021,618,11,Completed
1457,5/12/2021,618,2,Completed
15266,5/8/2021,618,28,Completed
1077,5/5/2021,618,2,Completed
16407,4/30/2021,618,31,Completed
20273,4/24/2021,618,21,Completed
13108,4/21/2021,618,15,Completed
19776,4/15/2021,618,28,Completed
17217,4/1/2021,618,29,Completed
11983,3/25/2021,618,20,Completed
2869,3/14/2021,618,1,Completed
9956,3/10/2021,618,22,Completed
9940,3/4/2021,618,20,Completed
15626,3/4/2021,618,30,Completed
511,2/19/2021,618,5,Completed
9647,2/17/2021,618,4,Completed
3745,1/16/2021,618,2,Completed
5182,1/16/2021,618,1,Completed
2619,12/10/2020,618,4,Completed
2580,11/29/2020,618,4,Completed
19609,11/7/2020,618,34,Completed
17252,10/20/2020,618,25,Completed
8036,10/5/2020,618,3,Completed
846,8/12/2020,618,1,Completed
5556,7/8/2020,618,3,Completed
7600,7/7/2020,618,3,Completed
2460,6/3/2020,618,1,Completed
1894,5/15/2020,618,3,Completed
3019,5/15/2020,618,2,Completed
8814,4/7/2020,618,5,Completed
5028,3/25/2020,618,5,Completed
12220,1/16/2020,618,22,Completed
6318,1/10/2020,618,1,Completed
21455,6/25/2024,619,23,Completed
21084,5/24/2024,619,27,Completed
21058,3/17/2024,619,16,Completed
2733,2/14/2024,619,5,Completed
319,1/11/2024,619,3,Completed
15639,1/8/2024,619,25,Completed
4466,12/8/2023,619,5,Completed
2973,11/7/2023,619,5,Completed
10165,10/13/2023,619,1,Completed
12723,9/23/2023,619,21,Completed
20668,8/12/2023,619,32,Completed
829,8/10/2023,619,3,Completed
14517,8/1/2023,619,3,Completed
5321,7/27/2023,619,2,Completed
6090,7/24/2023,619,2,Completed
12993,6/27/2023,619,17,Completed
11024,6/26/2023,619,1,Completed
18276,6/7/2023,619,28,Completed
20887,5/8/2023,619,20,Completed
19092,4/20/2023,619,31,Completed
14363,4/18/2023,619,23,Completed
14264,4/15/2023,619,3,Completed
18004,4/9/2023,619,28,Completed
15502,4/8/2023,619,35,Completed
1320,4/1/2023,619,2,Completed
19302,3/28/2023,619,27,Completed
4635,3/26/2023,619,5,Completed
68,3/15/2023,619,3,Completed
16202,2/1/2023,619,21,Completed
8129,1/9/2023,619,2,Completed
1629,12/30/2022,619,4,Completed
2943,12/26/2022,619,3,Completed
4180,12/11/2022,619,1,Completed
5699,12/3/2022,619,1,Completed
6477,9/30/2022,619,3,Completed
19606,9/24/2022,619,30,Completed
10990,9/8/2022,619,11,Completed
1732,8/25/2022,619,2,Completed
18586,8/11/2022,619,26,Completed
3932,8/8/2022,619,3,Completed
3986,8/7/2022,619,3,Completed
15490,7/25/2022,619,31,Completed
20167,7/10/2022,619,32,Completed
11821,7/7/2022,619,19,Completed
16970,5/1/2022,619,27,Completed
13273,4/20/2022,619,13,Completed
7153,4/19/2022,619,1,Completed
15997,4/17/2022,619,27,Completed
16641,3/27/2022,619,28,Completed
20643,3/17/2022,619,23,Completed
18593,3/14/2022,619,29,Completed
9640,3/10/2022,619,4,Completed
3174,3/9/2022,619,4,Completed
4608,1/31/2022,619,5,Completed
6412,12/17/2021,619,2,Completed
10548,12/12/2021,619,14,Completed
2507,12/4/2021,619,3,Completed
9279,12/1/2021,619,4,Completed
3167,9/20/2021,619,2,Completed
1273,9/15/2021,619,4,Completed
14302,9/9/2021,619,4,Completed
15557,9/8/2021,619,29,Completed
11877,9/2/2021,619,9,Completed
6010,8/17/2021,619,2,Completed
7034,8/14/2021,619,3,Completed
3006,7/21/2021,619,3,Completed
15226,6/22/2021,619,5,Completed
13051,6/5/2021,619,19,Completed
14370,5/20/2021,619,20,Completed
15354,5/17/2021,619,13,Completed
14069,5/6/2021,619,18,Completed
18503,5/3/2021,619,25,Completed
6099,4/16/2021,619,2,Completed
3522,4/3/2021,619,3,Completed
12437,3/26/2021,619,1,Completed
16740,3/8/2021,619,33,Completed
2506,1/19/2021,619,3,Completed
14119,1/8/2021,619,12,Completed
364,12/31/2020,619,5,Completed
8091,11/10/2020,619,4,Completed
18057,10/12/2020,619,23,Completed
1244,9/1/2020,619,1,Completed
7572,7/19/2020,619,3,Completed
3222,7/7/2020,619,4,Completed
5334,6/30/2020,619,3,Completed
12466,6/27/2020,619,21,Completed
2945,6/4/2020,619,2,Completed
17827,5/7/2020,619,30,Completed
12116,4/24/2020,619,20,Completed
3804,4/10/2020,619,5,Completed
3839,4/2/2020,619,2,Completed
5186,3/6/2020,619,3,Completed
2575,1/12/2020,619,1,Completed
21340,7/25/2024,620,46,Completed
7265,2/5/2024,620,1,Completed
3233,2/4/2024,620,3,Completed
9085,1/23/2024,620,5,Completed
15704,12/16/2023,620,27,Completed
2176,11/23/2023,620,2,Completed
3099,11/20/2023,620,1,Completed
12966,11/17/2023,620,13,Completed
112,11/4/2023,620,3,Completed
2676,10/20/2023,620,5,Completed
10344,10/18/2023,620,24,Completed
15329,8/29/2023,620,12,Completed
7497,8/19/2023,620,4,Completed
10793,7/29/2023,620,15,Completed
15551,7/24/2023,620,21,Completed
12495,7/20/2023,620,6,Completed
13473,7/17/2023,620,2,Completed
15813,6/10/2023,620,24,Completed
10729,6/4/2023,620,22,Completed
18852,6/3/2023,620,26,Completed
3134,6/1/2023,620,1,Completed
20305,5/26/2023,620,34,Completed
16399,5/21/2023,620,34,Completed
20335,5/2/2023,620,20,Completed
15901,4/29/2023,620,34,Completed
14126,4/25/2023,620,1,Completed
13443,12/23/2022,620,20,Completed
17995,11/17/2022,620,23,Completed
8235,10/24/2022,620,2,Completed
8845,10/2/2022,620,5,Completed
7467,9/30/2022,620,2,Completed
15478,9/17/2022,620,25,Completed
15078,9/12/2022,620,36,Completed
20776,9/9/2022,620,26,Completed
15312,8/19/2022,620,3,Completed
7008,8/17/2022,620,1,Completed
20164,8/6/2022,620,23,Completed
17508,7/30/2022,620,23,Completed
10447,7/28/2022,620,10,Completed
2900,7/23/2022,620,4,Completed
16236,7/23/2022,620,20,Completed
20284,6/29/2022,620,26,Completed
9252,6/26/2022,620,2,Completed
16837,6/26/2022,620,28,Completed
3561,6/22/2022,620,5,Completed
4217,5/17/2022,620,5,Completed
18989,5/2/2022,620,20,Completed
18146,4/26/2022,620,35,Completed
17682,4/8/2022,620,28,Completed
14441,2/1/2022,620,4,Completed
2452,1/22/2022,620,4,Completed
623,1/19/2022,620,5,Completed
10011,12/31/2021,620,4,Completed
11652,12/20/2021,620,16,Completed
10796,11/21/2021,620,19,Completed
960,11/10/2021,620,3,Completed
15809,9/30/2021,620,35,Completed
6557,9/22/2021,620,2,Completed
13324,9/19/2021,620,21,Completed
8968,8/16/2021,620,4,Completed
19276,8/9/2021,620,24,Completed
10719,7/20/2021,620,9,Completed
5643,7/14/2021,620,2,Completed
17610,7/7/2021,620,21,Completed
6201,6/29/2021,620,5,Completed
12629,6/24/2021,620,8,Completed
15108,6/14/2021,620,5,Completed
841,5/25/2021,620,4,Completed
13114,5/23/2021,620,24,Completed
2256,5/16/2021,620,3,Completed
13179,5/14/2021,620,13,Completed
7964,5/13/2021,620,2,Completed
796,5/11/2021,620,4,Completed
11190,5/5/2021,620,11,Completed
18220,5/2/2021,620,35,Completed
13192,4/19/2021,620,17,Completed
20051,3/3/2021,620,26,Completed
9705,2/10/2021,620,5,Completed
6054,1/25/2021,620,3,Completed
4723,1/14/2021,620,2,Completed
7268,1/11/2021,620,3,Completed
10694,12/16/2020,620,23,Completed
1223,12/11/2020,620,4,Completed
2607,12/8/2020,620,1,Completed
4141,11/9/2020,620,1,Completed
12626,10/31/2020,620,4,Completed
17819,10/20/2020,620,25,Completed
7704,10/5/2020,620,2,Completed
797,9/11/2020,620,3,Completed
5817,9/4/2020,620,1,Completed
19685,7/25/2020,620,24,Completed
8837,6/3/2020,620,1,Completed
8314,5/6/2020,620,4,Completed
2131,5/5/2020,620,1,Completed
16030,2/26/2020,620,28,Completed
21040,6/30/2024,621,27,Completed
21149,5/26/2024,621,37,Completed
21344,1/28/2024,621,46,Completed
18135,1/25/2024,621,23,Completed
3844,1/11/2024,621,5,Completed
4702,1/7/2024,621,1,Completed
1355,12/19/2023,621,1,Completed
3423,12/19/2023,621,3,Completed
14353,11/10/2023,621,9,Completed
17633,9/27/2023,621,24,Completed
11168,9/25/2023,621,17,Completed
5578,9/24/2023,621,3,Completed
5314,9/12/2023,621,4,Completed
10971,9/5/2023,621,1,Completed
4739,8/23/2023,621,3,Completed
1028,8/14/2023,621,2,Completed
3140,7/30/2023,621,2,Completed
20192,7/27/2023,621,25,Completed
17648,6/30/2023,621,35,Completed
8388,6/10/2023,621,4,Completed
18756,6/6/2023,621,24,Completed
175,5/16/2023,621,4,Completed
12720,5/7/2023,621,20,Completed
19194,4/17/2023,621,20,Completed
12982,4/16/2023,621,19,Completed
8984,3/23/2023,621,5,Completed
3122,3/15/2023,621,2,Completed
18961,3/12/2023,621,30,Completed
1232,3/9/2023,621,3,Completed
16599,3/6/2023,621,20,Completed
18359,3/2/2023,621,35,Completed
7436,2/19/2023,621,3,Completed
3612,2/10/2023,621,4,Completed
4030,1/1/2023,621,3,Completed
5256,12/31/2022,621,1,Completed
7384,11/27/2022,621,5,Completed
15395,11/14/2022,621,44,Completed
7861,10/24/2022,621,4,Completed
1949,9/9/2022,621,4,Completed
20922,9/4/2022,621,23,Completed
13348,8/28/2022,621,17,Completed
18656,8/27/2022,621,34,Completed
14890,8/24/2022,621,20,Completed
13136,8/16/2022,621,20,Completed
16987,8/12/2022,621,30,Completed
19286,7/2/2022,621,20,Completed
12857,6/9/2022,621,17,Completed
1344,6/8/2022,621,3,Completed
18634,5/26/2022,621,20,Completed
16452,5/21/2022,621,20,Completed
13620,5/20/2022,621,22,Completed
19753,5/18/2022,621,20,Completed
10675,5/17/2022,621,16,Completed
16531,5/13/2022,621,29,Completed
11379,5/6/2022,621,20,Completed
16419,4/28/2022,621,35,Completed
16607,4/20/2022,621,27,Completed
18554,4/13/2022,621,24,Completed
14584,4/10/2022,621,20,Completed
12153,4/5/2022,621,8,Completed
3345,3/10/2022,621,2,Completed
1234,2/3/2022,621,1,Completed
15149,1/22/2022,621,41,Completed
16248,12/20/2021,621,33,Completed
3643,11/16/2021,621,4,Completed
11106,11/8/2021,621,2,Completed
18798,8/24/2021,621,27,Completed
14210,8/20/2021,621,23,Completed
16637,8/15/2021,621,35,Completed
10565,8/3/2021,621,13,Completed
20246,7/12/2021,621,22,Completed
158,6/29/2021,621,4,Completed
2547,6/17/2021,621,4,Completed
4120,6/14/2021,621,1,Completed
15610,6/2/2021,621,32,Completed
13146,6/1/2021,621,1,Completed
20838,5/21/2021,621,31,Completed
12361,5/8/2021,621,22,Completed
17871,5/1/2021,621,30,Completed
17091,4/21/2021,621,26,Completed
20791,4/21/2021,621,34,Completed
13815,4/20/2021,621,6,Completed
7963,4/6/2021,621,1,Completed
672,4/5/2021,621,3,Completed
15040,3/25/2021,621,4,Completed
15495,1/12/2021,621,22,Completed
3307,1/1/2021,621,5,Completed
17482,11/22/2020,621,28,Completed
2726,6/14/2020,621,4,Completed
18239,6/6/2020,621,20,Completed
3634,5/27/2020,621,1,Completed
12252,5/15/2020,621,5,Completed
4978,5/14/2020,621,5,Completed
831,4/30/2020,621,2,Completed
3102,4/16/2020,621,3,Completed
13809,4/4/2020,621,17,Completed
1345,4/1/2020,621,5,Completed
1643,4/1/2020,621,5,Completed
15629,3/31/2020,621,32,Completed
8795,3/24/2020,621,5,Completed
11386,3/24/2020,621,6,Completed
1274,2/24/2020,621,3,Completed
5715,2/7/2020,621,4,Completed
17625,1/27/2020,621,32,Completed
10586,1/14/2020,621,12,Completed
21530,4/16/2024,622,30,Completed
21449,3/28/2024,622,50,Completed
7190,2/10/2024,622,3,Completed
7664,2/4/2024,622,4,Completed
207,12/6/2023,622,4,Completed
2824,9/21/2023,622,4,Completed
20790,6/13/2023,622,29,Completed
7398,5/21/2023,622,5,Completed
13074,5/9/2023,622,16,Completed
8186,5/8/2023,622,2,Completed
9332,5/6/2023,622,3,Completed
7360,5/5/2023,622,2,Completed
16157,5/1/2023,622,20,Completed
6713,4/17/2023,622,3,Completed
15144,3/2/2023,622,12,Completed
10065,2/21/2023,622,25,Completed
1652,1/24/2023,622,2,Completed
89,1/19/2023,622,1,Completed
2930,1/4/2023,622,5,Completed
7297,1/3/2023,622,3,Completed
7549,12/28/2022,622,2,Completed
16956,12/16/2022,622,20,Completed
16100,12/2/2022,622,31,Completed
1492,11/23/2022,622,5,Completed
11274,11/10/2022,622,1,Completed
14521,10/18/2022,622,16,Completed
7378,10/4/2022,622,5,Completed
8819,8/21/2022,622,1,Completed
6300,8/17/2022,622,4,Completed
10456,8/16/2022,622,24,Completed
20222,8/12/2022,622,21,Completed
11615,8/2/2022,622,8,Completed
16877,7/14/2022,622,32,Completed
11333,6/23/2022,622,22,Completed
12951,6/10/2022,622,8,Completed
10212,5/24/2022,622,5,Completed
10458,5/11/2022,622,4,Completed
4258,5/2/2022,622,2,Completed
20495,4/21/2022,622,30,Completed
14951,4/20/2022,622,22,Completed
14776,4/6/2022,622,20,Completed
10265,4/4/2022,622,6,Completed
14224,4/3/2022,622,8,Completed
12431,4/1/2022,622,25,Completed
19109,3/26/2022,622,24,Completed
15364,3/22/2022,622,38,Completed
5225,2/26/2022,622,5,Completed
2653,2/21/2022,622,2,Completed
4061,1/17/2022,622,2,Completed
6028,11/25/2021,622,5,Completed
4880,11/8/2021,622,3,Completed
1130,11/2/2021,622,2,Completed
19743,11/2/2021,622,28,Completed
5724,10/18/2021,622,5,Completed
14006,9/20/2021,622,3,Completed
19086,9/19/2021,622,24,Completed
19040,9/4/2021,622,28,Completed
7447,8/30/2021,622,2,Completed
17516,8/29/2021,622,20,Completed
7980,8/24/2021,622,3,Completed
15713,8/19/2021,622,34,Completed
6115,7/17/2021,622,2,Completed
5523,7/14/2021,622,3,Completed
881,7/2/2021,622,3,Completed
11717,6/10/2021,622,7,Completed
2772,5/14/2021,622,4,Completed
20855,5/9/2021,622,21,Completed
11996,5/4/2021,622,8,Completed
875,3/2/2021,622,1,Completed
1686,1/2/2021,622,2,Completed
16180,10/19/2020,622,21,Completed
4116,9/29/2020,622,3,Completed
1488,8/4/2020,622,1,Completed
3593,8/2/2020,622,5,Completed
8916,7/29/2020,622,3,Completed
7565,7/5/2020,622,3,Completed
17488,7/1/2020,622,20,Completed
3584,5/25/2020,622,2,Completed
2539,5/12/2020,622,5,Completed
16232,3/8/2020,622,21,Completed
5190,2/28/2020,622,2,Completed
5920,2/27/2020,622,2,Completed
