shipping_id,order_id,delivery_status
11465,7260,Delivered
11466,18368,Delivered
11467,1808,Delivered
11468,9598,Delivered
11469,14944,Delivered
11470,9089,Delivered
11471,2209,Delivered
11472,15294,Delivered
11473,12366,Delivered
11474,13006,Delivered
11475,10441,Delivered
11476,16600,Delivered
11477,20366,Delivered
11478,4722,Delivered
11479,17421,Delivered
11480,13002,Delivered
11481,16441,Delivered
11482,20592,Delivered
11483,16167,Delivered
11484,7711,Delivered
11485,197,Delivered
11486,10106,Delivered
11487,3454,Delivered
11488,577,Delivered
11489,9523,Delivered
11490,14971,Delivered
11491,3805,Delivered
11492,18383,Delivered
11493,17591,Delivered
11494,2956,Delivered
11495,3961,Delivered
11496,2871,Delivered
11497,21218,Delivered
11498,3352,Delivered
11499,3374,Delivered
11500,10129,Delivered
11501,14593,Delivered
11502,15399,Delivered
11503,8656,Delivered
11504,2868,Delivered
11505,4393,Delivered
11506,9293,Delivered
11507,15703,Delivered
11508,8547,Delivered
11509,9972,Delivered
11510,18138,Delivered
11511,7615,Delivered
11512,2940,Delivered
11513,19508,Delivered
11514,8654,Delivered
11515,16566,Delivered
11516,18450,Delivered
11517,1535,Delivered
11518,10072,Delivered
11519,3497,Delivered
11520,13751,Delivered
11521,19708,Delivered
11522,6165,Delivered
11523,2912,Delivered
11524,10114,Delivered
11525,7285,Delivered
11526,13188,Delivered
11527,17834,Delivered
11528,18601,Delivered
11529,2590,Delivered
11530,6545,Delivered
11531,7425,Delivered
11532,14331,Delivered
11533,15746,Delivered
11534,432,Delivered
11535,9027,Delivered
11536,6570,Delivered
11537,2686,Delivered
11538,6881,Delivered
11539,14074,Delivered
11540,15578,Delivered
11541,15162,Delivered
11542,15594,Delivered
11543,11943,Delivered
11544,17243,Delivered
11545,9405,Delivered
11546,3707,Delivered
11547,427,Delivered
11548,2434,Delivered
11549,16165,Delivered
11550,17389,Delivered
11551,2981,Delivered
11552,19225,Delivered
11553,16887,Delivered
11554,10074,Delivered
11555,7569,Delivered
11556,15283,Delivered
11557,14925,Delivered
11558,16944,Delivered
11559,11716,Delivered
11560,9925,Delivered
11561,2284,Delivered
11562,2321,Delivered
11563,6673,Delivered
11564,18076,Delivered
11565,12815,Delivered
11566,583,Delivered
11567,13679,Delivered
11568,1217,Delivered
11569,13221,Delivered
11570,18750,Delivered
11571,12584,Delivered
11572,18800,Delivered
11573,15571,Delivered
11574,10351,Delivered
11575,7578,Delivered
11576,3146,Delivered
11577,19558,Delivered
11578,16049,Delivered
11579,19726,Delivered
11580,13681,Delivered
11581,12268,Delivered
11582,4287,Delivered
11583,259,Delivered
11584,8958,Delivered
11585,1110,Delivered
11586,2163,Delivered
11587,21253,Delivered
11588,21440,Delivered
11589,21235,Delivered
11590,21315,Delivered
11591,21541,Delivered
11592,21192,Delivered
11593,4823,Delivered
11594,21025,Delivered
11595,7245,Delivered
11596,7783,Delivered
11597,2798,Delivered
11598,17452,Delivered
11599,790,Delivered
11600,20759,Delivered
11601,15196,Delivered
11602,13072,Delivered
11603,18031,Delivered
11604,13570,Delivered
11605,1866,Delivered
11606,2549,Delivered
11607,2890,Delivered
11608,4669,Delivered
11609,1927,Delivered
11610,20306,Delivered
11611,16053,Delivered
11612,4191,Delivered
11613,12303,Delivered
11614,20900,Delivered
11615,10620,Delivered
11616,7895,Delivered
11617,2266,Delivered
11618,12669,Delivered
11619,2924,Delivered
11620,7369,Delivered
11621,17497,Delivered
11622,16890,Delivered
11623,4796,Delivered
11624,2768,Delivered
11625,17462,Delivered
11626,5791,Delivered
11627,12581,Delivered
11628,18630,Delivered
11629,17978,Delivered
11630,17291,Delivered
11631,11558,Delivered
11632,16905,Delivered
11633,16110,Delivered
11634,16348,Delivered
11635,17153,Delivered
11636,11099,Delivered
11637,13294,Delivered
11638,14492,Delivered
11639,11581,Delivered
11640,17407,Delivered
11641,11617,Delivered
11642,15001,Delivered
11643,700,Delivered
11644,19476,Delivered
11645,16223,Delivered
11646,10599,Delivered
11647,16857,Delivered
11648,14620,Delivered
11649,15173,Delivered
11650,12465,Delivered
11651,15356,Delivered
11652,6265,Delivered
11653,16462,Delivered
11654,3319,Delivered
11655,4638,Delivered
11656,19585,Delivered
11657,19393,Delivered
11658,2436,Delivered
11659,7982,Delivered
11660,4982,Delivered
11661,14202,Delivered
11662,4871,Delivered
11663,10194,Delivered
11664,15026,Delivered
11665,10150,Delivered
11666,15134,Delivered
11667,18339,Delivered
11668,19370,Delivered
11669,17379,Delivered
11670,15174,Delivered
11671,3338,Delivered
11672,12550,Delivered
11673,5328,Delivered
11674,19347,Delivered
11675,18551,Delivered
11676,2722,Delivered
11677,6440,Delivered
11678,265,Delivered
11679,4099,Delivered
11680,8943,Delivered
11681,7351,Delivered
11682,15429,Delivered
11683,398,Delivered
11684,4863,Delivered
11685,2030,Delivered
11686,12928,Delivered
11687,1998,Delivered
11688,6458,Delivered
11689,16712,Delivered
11690,8828,Delivered
11691,19547,Delivered
11692,16696,Delivered
11693,21226,Delivered
11694,20946,Delivered
11695,21173,Delivered
11696,20988,Delivered
11697,1427,Delivered
11698,16352,Delivered
11699,5919,Delivered
11700,15974,Delivered
11701,3114,Delivered
11702,6733,Delivered
11703,7124,Delivered
11704,12813,Delivered
11705,52,Delivered
11706,17547,Delivered
11707,789,Delivered
11708,17267,Delivered
11709,15459,Delivered
11710,18704,Delivered
11711,16622,Delivered
11712,17053,Delivered
11713,20054,Delivered
11714,20691,Delivered
11715,14140,Delivered
11716,15009,Delivered
11717,4718,Delivered
11718,16833,Delivered
11719,13990,Delivered
11720,19066,Delivered
11721,15597,Delivered
11722,13073,Delivered
11723,15411,Delivered
11724,6719,Delivered
11725,16295,Delivered
11726,11849,Delivered
11727,16287,Delivered
11728,18811,Delivered
11729,20800,Delivered
11730,10217,Delivered
11731,20841,Delivered
11732,20436,Delivered
11733,10335,Delivered
11734,19322,Delivered
11735,16553,Delivered
11736,13414,Delivered
11737,5562,Delivered
11738,13342,Delivered
11739,11147,Delivered
11740,20733,Delivered
11741,19290,Delivered
11742,18293,Delivered
11743,6108,Delivered
11744,15657,Delivered
11745,12498,Delivered
11746,19354,Delivered
11747,20394,Delivered
11748,7391,Delivered
11749,16698,Delivered
11750,9355,Delivered
11751,5972,Delivered
11752,9138,Delivered
11753,8252,Delivered
11754,18688,Delivered
11755,20235,Delivered
11756,242,Delivered
11757,11129,Delivered
11758,18908,Delivered
11759,12639,Delivered
11760,15414,Delivered
11761,17552,Delivered
11762,19535,Delivered
11763,12218,Delivered
11764,15953,Delivered
11765,7665,Delivered
11766,5064,Delivered
11767,4788,Delivered
11768,9436,Delivered
11769,5890,Delivered
11770,1018,Delivered
11771,17194,Delivered
11772,9288,Delivered
11773,11642,Delivered
11774,12298,Delivered
11775,6531,Delivered
11776,12014,Delivered
11777,7143,Delivered
11778,21244,Delivered
11779,14991,Delivered
11780,2296,Delivered
11781,6658,Delivered
11782,3152,Delivered
11783,5928,Delivered
11784,12001,Delivered
11785,11112,Delivered
11786,11193,Delivered
11787,15680,Delivered
11788,5730,Delivered
11789,6709,Delivered
11790,6752,Delivered
11791,721,Delivered
11792,7237,Delivered
11793,16117,Delivered
11794,14926,Delivered
11795,11042,Delivered
11796,13856,Delivered
11797,18770,Delivered
11798,6918,Delivered
11799,16577,Delivered
11800,17519,Delivered
11801,16347,Delivered
11802,5341,Delivered
11803,7566,Delivered
11804,16366,Delivered
11805,7821,Delivered
11806,1804,Delivered
11807,19205,Delivered
11808,18896,Delivered
11809,18098,Delivered
11810,18322,Delivered
11811,17439,Delivered
11812,7130,Delivered
11813,17409,Delivered
11814,2602,Delivered
11815,4025,Delivered
11816,14744,Delivered
11817,4367,Delivered
11818,7043,Delivered
11819,18968,Delivered
11820,3487,Delivered
11821,10549,Delivered
11822,19464,Delivered
11823,2584,Delivered
11824,6655,Delivered
11825,20927,Delivered
11826,19630,Delivered
11827,7006,Delivered
11828,16844,Delivered
11829,14715,Delivered
11830,15523,Delivered
11831,7966,Delivered
11832,4222,Delivered
11833,1597,Delivered
11834,5346,Delivered
11835,12068,Delivered
11836,20152,Delivered
11837,8171,Delivered
11838,7802,Delivered
11839,17171,Delivered
11840,9385,Delivered
11841,17559,Delivered
11842,11187,Delivered
11843,5915,Delivered
11844,17222,Delivered
11845,14168,Delivered
11846,19502,Delivered
11847,20142,Delivered
11848,17405,Delivered
11849,18158,Delivered
11850,4504,Delivered
11851,18829,Delivered
11852,8715,Delivered
11853,7575,Delivered
11854,10293,Delivered
11855,2164,Delivered
11856,17626,Delivered
11857,1642,Delivered
11858,544,Delivered
11859,2270,Delivered
11860,1594,Delivered
11861,3023,Delivered
11862,6979,Delivered
11863,18419,Delivered
11864,18915,Delivered
11865,1140,Delivered
11866,1826,Delivered
11867,4985,Delivered
11868,6232,Delivered
11869,9914,Delivered
11870,14603,Delivered
11871,153,Delivered
11872,19181,Delivered
11873,11018,Delivered
11874,238,Delivered
11875,21627,Delivered
11876,21267,Delivered
11877,21445,Delivered
11878,21423,Delivered
11879,21096,Delivered
11880,697,Delivered
11881,5233,Delivered
11882,21404,Delivered
11883,8279,Delivered
11884,4819,Delivered
11885,7771,Delivered
11886,6380,Delivered
11887,5483,Delivered
11888,113,Delivered
11889,1759,Delivered
11890,20176,Delivered
11891,18152,Delivered
11892,18157,Delivered
11893,13126,Delivered
11894,11049,Delivered
11895,17660,Delivered
11896,19820,Delivered
11897,946,Delivered
11898,2400,Delivered
11899,15331,Delivered
11900,12195,Delivered
11901,12177,Delivered
11902,4255,Delivered
11903,20857,Delivered
11904,15727,Delivered
11905,13636,Delivered
11906,6992,Delivered
11907,20856,Delivered
11908,7539,Delivered
11909,8544,Delivered
11910,6402,Delivered
11911,7834,Delivered
11912,11495,Delivered
11913,16644,Delivered
11914,20709,Delivered
11915,5885,Delivered
11916,7543,Delivered
11917,10933,Delivered
11918,1476,Delivered
11919,19933,Delivered
11920,12042,Delivered
11921,15821,Delivered
11922,9984,Delivered
11923,13186,Delivered
11924,12871,Delivered
11925,14898,Delivered
11926,10781,Delivered
11927,1031,Delivered
11928,19153,Delivered
11929,19809,Delivered
11930,6527,Delivered
11931,7536,Delivered
11932,5125,Delivered
11933,12904,Delivered
11934,1168,Delivered
11935,14222,Delivered
11936,6493,Delivered
11937,6306,Delivered
11938,8064,Delivered
11939,11245,Delivered
11940,20670,Delivered
11941,16858,Delivered
11942,14840,Delivered
11943,18571,Delivered
11944,16711,Delivered
11945,9935,Delivered
11946,12980,Delivered
11947,4052,Delivered
11948,20260,Delivered
11949,1350,Delivered
11950,12405,Delivered
11951,20288,Delivered
11952,15951,Delivered
11953,14118,Delivered
11954,8372,Delivered
11955,4802,Delivered
11956,5312,Delivered
11957,15083,Delivered
11958,8134,Delivered
11959,9201,Delivered
11960,8995,Delivered
11961,12306,Delivered
11962,14761,Delivered
11963,12234,Delivered
11964,18747,Delivered
11965,10110,Delivered
11966,12344,Delivered
11967,5660,Delivered
11968,7679,Delivered
11969,4902,Delivered
11970,5079,Delivered
11971,17550,Delivered
11972,14245,Delivered
11973,21436,Delivered
11974,21254,Delivered
11975,8740,Delivered
11976,21504,Delivered
11977,9251,Delivered
11978,6113,Delivered
11979,16960,Delivered
11980,1118,Delivered
11981,10926,Delivered
11982,13335,Delivered
11983,1788,Delivered
11984,8185,Delivered
11985,16957,Delivered
11986,14788,Delivered
11987,4578,Delivered
11988,1177,Delivered
11989,6168,Delivered
11990,6789,Delivered
11991,8797,Delivered
11992,20712,Delivered
11993,7128,Delivered
11994,14876,Delivered
11995,13101,Delivered
11996,3004,Delivered
11997,15005,Delivered
11998,11117,Delivered
11999,6008,Delivered
12000,20080,Delivered
12001,12643,Delivered
12002,2500,Delivered
12003,16330,Delivered
12004,16283,Delivered
12005,2091,Delivered
12006,6542,Delivered
12007,1660,Delivered
12008,1968,Delivered
12009,2907,Delivered
12010,10570,Delivered
12011,10814,Delivered
12012,10271,Delivered
12013,16529,Delivered
12014,16227,Delivered
12015,13872,Delivered
12016,18452,Delivered
12017,19703,Delivered
12018,13505,Delivered
12019,3253,Delivered
12020,15052,Delivered
12021,20091,Delivered
12022,16094,Delivered
12023,3980,Delivered
12024,13398,Delivered
12025,16225,Delivered
12026,902,Delivered
12027,19200,Delivered
12028,16329,Delivered
12029,10884,Delivered
12030,4593,Delivered
12031,8969,Delivered
12032,644,Delivered
12033,3450,Delivered
12034,6461,Delivered
12035,9294,Delivered
12036,5039,Delivered
12037,11819,Delivered
12038,1006,Delivered
12039,5098,Delivered
12040,15781,Delivered
12041,14768,Delivered
12042,12841,Delivered
12043,11755,Delivered
12044,3964,Delivered
12045,3940,Delivered
12046,11335,Delivered
12047,16821,Delivered
12048,19866,Delivered
12049,14124,Delivered
12050,11859,Delivered
12051,14468,Delivered
12052,10509,Delivered
12053,5409,Delivered
12054,14933,Delivered
12055,8823,Delivered
12056,4336,Delivered
12057,17510,Delivered
12058,3994,Delivered
12059,6089,Delivered
12060,839,Delivered
12061,9990,Delivered
12062,11354,Delivered
12063,16412,Delivered
12064,11460,Delivered
12065,11636,Delivered
12066,2649,Delivered
12067,14789,Delivered
12068,13321,Delivered
12069,9997,Delivered
12070,18891,Delivered
12071,21450,Delivered
12072,21402,Delivered
12073,21482,Delivered
12074,21048,Delivered
12075,21392,Delivered
12076,21015,Delivered
12077,21539,Delivered
12078,21388,Delivered
12079,1099,Delivered
12080,2494,Delivered
12081,10338,Delivered
12082,5357,Delivered
12083,15742,Delivered
12084,12929,Delivered
12085,18348,Delivered
12086,20674,Delivered
12087,10446,Delivered
12088,18209,Delivered
12089,13558,Delivered
12090,17026,Delivered
12091,12293,Delivered
12092,2420,Delivered
12093,3453,Delivered
12094,18525,Delivered
12095,3800,Delivered
12096,13576,Delivered
12097,16991,Delivered
12098,12416,Delivered
12099,9067,Delivered
12100,6728,Delivered
12101,19915,Delivered
12102,11108,Delivered
12103,8899,Delivered
12104,5504,Delivered
12105,3820,Delivered
12106,5814,Delivered
12107,14647,Delivered
12108,92,Delivered
12109,7937,Delivered
12110,4726,Delivered
12111,852,Delivered
12112,5310,Delivered
12113,429,Delivered
12114,5090,Delivered
12115,10592,Delivered
12116,10724,Delivered
12117,18288,Delivered
12118,13120,Delivered
12119,5490,Delivered
12120,5609,Delivered
12121,17809,Delivered
12122,12055,Delivered
12123,14863,Delivered
12124,6627,Delivered
12125,8231,Delivered
12126,4467,Delivered
12127,10076,Delivered
12128,1393,Delivered
12129,598,Delivered
12130,12504,Delivered
12131,10605,Delivered
12132,3095,Delivered
12133,16579,Delivered
12134,14246,Delivered
12135,18453,Delivered
12136,2885,Delivered
12137,20653,Delivered
12138,18336,Delivered
12139,10777,Delivered
12140,4883,Delivered
12141,12541,Delivered
12142,20004,Delivered
12143,16831,Delivered
12144,9374,Delivered
12145,17375,Delivered
12146,9121,Delivered
12147,7649,Delivered
12148,3343,Delivered
12149,12022,Delivered
12150,17647,Delivered
12151,3332,Delivered
12152,9908,Delivered
12153,19707,Delivered
12154,8622,Delivered
12155,3832,Delivered
12156,12950,Delivered
12157,5005,Delivered
12158,4077,Delivered
12159,3218,Delivered
12160,11148,Delivered
12161,15007,Delivered
12162,11902,Delivered
12163,3037,Delivered
12164,15581,Delivered
12165,4817,Delivered
12166,2895,Delivered
12167,21209,Delivered
12168,21248,Delivered
12169,10784,Delivered
12170,13195,Delivered
12171,119,Delivered
12172,10044,Delivered
12173,6745,Delivered
12174,5720,Delivered
12175,16454,Delivered
12176,17949,Delivered
12177,2673,Delivered
12178,17804,Delivered
12179,4108,Delivered
12180,14235,Delivered
12181,187,Delivered
12182,7742,Delivered
12183,16885,Delivered
12184,15839,Delivered
12185,1164,Delivered
12186,13936,Delivered
12187,2247,Delivered
12188,2162,Delivered
12189,193,Delivered
12190,19458,Delivered
12191,7176,Delivered
12192,5221,Delivered
12193,3472,Delivered
12194,7411,Delivered
12195,9689,Delivered
12196,2346,Delivered
12197,4524,Delivered
12198,67,Delivered
12199,9666,Delivered
12200,15739,Delivered
12201,13614,Delivered
12202,2597,Delivered
12203,19219,Delivered
12204,20360,Delivered
12205,17168,Delivered
12206,6758,Delivered
12207,20202,Delivered
12208,18783,Delivered
12209,20798,Delivered
12210,15867,Delivered
12211,6022,Delivered
12212,6405,Delivered
12213,1183,Delivered
12214,4523,Delivered
12215,548,Delivered
12216,2679,Delivered
12217,6264,Delivered
12218,12253,Delivered
12219,12910,Delivered
12220,1011,Delivered
12221,8887,Delivered
12222,5374,Delivered
12223,10625,Delivered
12224,18325,Delivered
12225,16783,Delivered
12226,15328,Delivered
12227,20771,Delivered
12228,16996,Delivered
12229,11909,Delivered
12230,1572,Delivered
12231,19676,Delivered
12232,4129,Delivered
12233,20217,Delivered
12234,1473,Delivered
12235,4825,Delivered
12236,19213,Delivered
12237,16818,Delivered
12238,7946,Delivered
12239,9916,Delivered
12240,4464,Delivered
12241,7672,Delivered
12242,5104,Delivered
12243,1509,Delivered
12244,14471,Delivered
12245,19669,Delivered
12246,21438,Delivered
12247,21264,Delivered
12248,21140,Delivered
12249,4841,Delivered
12250,6818,Delivered
12251,9431,Delivered
12252,851,Delivered
12253,18825,Delivered
12254,1769,Delivered
12255,19749,Delivered
12256,6343,Delivered
12257,17782,Delivered
12258,18644,Delivered
12259,4472,Delivered
12260,13706,Delivered
12261,19593,Delivered
12262,15710,Delivered
12263,20608,Delivered
12264,18178,Delivered
12265,9734,Delivered
12266,13830,Delivered
12267,20756,Delivered
12268,10415,Delivered
12269,15833,Delivered
12270,6841,Delivered
12271,16809,Delivered
12272,488,Delivered
12273,11629,Delivered
12274,7691,Delivered
12275,2681,Delivered
12276,2741,Delivered
12277,5014,Delivered
12278,6308,Delivered
12279,10077,Delivered
12280,7921,Delivered
12281,1237,Delivered
12282,5884,Delivered
12283,15522,Delivered
12284,20898,Delivered
12285,17062,Delivered
12286,12731,Delivered
12287,5794,Delivered
12288,2761,Delivered
12289,17668,Delivered
12290,11614,Delivered
12291,3677,Delivered
12292,17001,Delivered
12293,13288,Delivered
12294,7342,Delivered
12295,13764,Delivered
12296,18451,Delivered
12297,11781,Delivered
12298,18448,Delivered
12299,12299,Delivered
12300,14858,Delivered
12301,16262,Delivered
12302,2953,Delivered
12303,2378,Delivered
12304,16440,Delivered
12305,9887,Delivered
12306,800,Delivered
12307,6526,Delivered
12308,5169,Delivered
12309,14784,Delivered
12310,19516,Delivered
12311,11669,Delivered
12312,18150,Delivered
12313,20327,Delivered
12314,10747,Delivered
12315,4435,Delivered
12316,6784,Delivered
12317,10482,Delivered
12318,20149,Delivered
12319,16363,Delivered
12320,11496,Delivered
12321,17703,Delivered
12322,584,Delivered
12323,13792,Delivered
12324,16775,Delivered
12325,16655,Delivered
12326,13235,Delivered
12327,10637,Delivered
12328,3936,Delivered
12329,20199,Delivered
12330,10000,Delivered
12331,6314,Delivered
12332,6036,Delivered
12333,1751,Delivered
12334,3887,Delivered
12335,5882,Delivered
12336,9128,Delivered
12337,2374,Delivered
12338,10010,Delivered
12339,5718,Delivered
12340,9603,Delivered
12341,8562,Delivered
12342,15207,Delivered
12343,10766,Delivered
12344,14873,Delivered
12345,3464,Delivered
12346,19445,Delivered
12347,6320,Delivered
12348,5596,Delivered
12349,21374,Delivered
12350,21319,Delivered
12351,21544,Delivered
12352,20943,Delivered
12353,21055,Delivered
12354,8399,Delivered
12355,13801,Delivered
12356,3938,Delivered
12357,16040,Delivered
12358,10139,Delivered
12359,3438,Delivered
12360,9788,Delivered
12361,11118,Delivered
12362,11817,Delivered
12363,13488,Delivered
12364,16632,Delivered
12365,12389,Delivered
12366,3552,Delivered
12367,16299,Delivered
12368,5410,Delivered
12369,13979,Delivered
12370,10167,Delivered
12371,15346,Delivered
12372,1259,Delivered
12373,15062,Delivered
12374,7609,Delivered
12375,10433,Delivered
12376,12429,Delivered
12377,5342,Delivered
12378,11601,Delivered
12379,16433,Delivered
12380,4114,Delivered
12381,3863,Delivered
12382,13776,Delivered
12383,13038,Delivered
12384,19052,Delivered
12385,14297,Delivered
12386,8511,Delivered
12387,5452,Delivered
12388,12120,Delivered
12389,15948,Delivered
12390,7112,Delivered
12391,14630,Delivered
12392,15504,Delivered
12393,16525,Delivered
12394,18758,Delivered
12395,11975,Delivered
12396,2708,Delivered
12397,13766,Delivered
12398,10543,Delivered
12399,18552,Delivered
12400,1302,Delivered
12401,17696,Delivered
12402,15935,Delivered
12403,11881,Delivered
12404,14661,Delivered
12405,2614,Delivered
12406,16324,Delivered
12407,17269,Delivered
12408,17225,Delivered
12409,14673,Delivered
12410,11750,Delivered
12411,15766,Delivered
12412,18911,Delivered
12413,1722,Delivered
12414,19474,Delivered
12415,745,Delivered
12416,11731,Delivered
12417,753,Delivered
12418,4412,Delivered
12419,12819,Delivered
12420,6510,Delivered
12421,1972,Delivered
12422,15744,Delivered
12423,2219,Delivered
12424,7856,Delivered
12425,19041,Delivered
12426,17845,Delivered
12427,1678,Delivered
12428,2088,Delivered
12429,12816,Delivered
12430,8212,Delivered
12431,5148,Delivered
12432,10936,Delivered
12433,2524,Delivered
12434,3277,Delivered
12435,3320,Delivered
12436,8561,Delivered
12437,21443,Delivered
12438,21219,Delivered
12439,21537,Delivered
12440,21295,Delivered
12441,9076,Delivered
12442,21237,Delivered
12443,19353,Delivered
12444,14393,Delivered
12445,11149,Delivered
12446,19049,Delivered
12447,11971,Delivered
12448,10341,Delivered
12449,20414,Delivered
12450,16533,Delivered
12451,3281,Delivered
12452,1787,Delivered
12453,16179,Delivered
12454,9478,Delivered
12455,15193,Delivered
12456,18358,Delivered
12457,15446,Delivered
12458,13804,Delivered
12459,18581,Delivered
12460,3463,Delivered
12461,17201,Delivered
12462,16150,Delivered
12463,5739,Delivered
12464,16051,Delivered
12465,10247,Delivered
12466,20727,Delivered
12467,17253,Delivered
12468,6968,Delivered
12469,475,Delivered
12470,2904,Delivered
12471,3841,Delivered
12472,10370,Delivered
12473,18445,Delivered
12474,15394,Delivered
12475,20786,Delivered
12476,13494,Delivered
12477,12675,Delivered
12478,14949,Delivered
12479,20832,Delivered
12480,5698,Delivered
12481,3761,Delivered
12482,16469,Delivered
12483,15752,Delivered
12484,13454,Delivered
12485,9421,Delivered
12486,3111,Delivered
12487,20377,Delivered
12488,14100,Delivered
12489,20098,Delivered
12490,20453,Delivered
12491,2289,Delivered
12492,20721,Delivered
12493,4917,Delivered
12494,14749,Delivered
12495,5049,Delivered
12496,16988,Delivered
12497,5255,Delivered
12498,396,Delivered
12499,20938,Delivered
12500,5087,Delivered
12501,10734,Delivered
12502,19851,Delivered
12503,4021,Delivered
12504,14044,Delivered
12505,11369,Delivered
12506,16477,Delivered
12507,17630,Delivered
12508,6334,Delivered
12509,11696,Delivered
12510,2781,Delivered
12511,9970,Delivered
12512,183,Delivered
12513,20616,Delivered
12514,2792,Delivered
12515,4278,Delivered
12516,18933,Delivered
12517,1299,Delivered
12518,1353,Delivered
12519,2441,Delivered
12520,8163,Delivered
12521,3762,Delivered
12522,1284,Delivered
12523,9260,Delivered
12524,1988,Delivered
12525,8123,Delivered
12526,3517,Delivered
12527,6468,Delivered
12528,6958,Delivered
12529,15099,Delivered
12530,2717,Delivered
12531,21194,Delivered
12532,21169,Delivered
12533,8570,Delivered
12534,21395,Delivered
12535,5811,Delivered
12536,6660,Delivered
12537,11772,Delivered
12538,7106,Delivered
12539,9570,Delivered
12540,6421,Delivered
12541,2134,Delivered
12542,2955,Delivered
12543,19246,Delivered
12544,20175,Delivered
12545,12439,Delivered
12546,17321,Delivered
12547,17035,Delivered
12548,20652,Delivered
12549,2830,Delivered
12550,15535,Delivered
12551,11315,Delivered
12552,20169,Delivered
12553,6065,Delivered
12554,12835,Delivered
12555,5092,Delivered
12556,14398,Delivered
12557,19787,Delivered
12558,8138,Delivered
12559,9522,Delivered
12560,3981,Delivered
12561,6368,Delivered
12562,14804,Delivered
12563,18988,Delivered
12564,17318,Delivered
12565,11701,Delivered
12566,3005,Delivered
12567,18109,Delivered
12568,433,Delivered
12569,6154,Delivered
12570,14937,Delivered
12571,4430,Delivered
12572,18077,Delivered
12573,10825,Delivered
12574,15288,Delivered
12575,18267,Delivered
12576,16323,Delivered
12577,15957,Delivered
12578,14220,Delivered
12579,13828,Delivered
12580,48,Delivered
12581,6169,Delivered
12582,13666,Delivered
12583,16609,Delivered
12584,10593,Delivered
12585,15879,Delivered
12586,12331,Delivered
12587,7473,Delivered
12588,4540,Delivered
12589,16207,Delivered
12590,20022,Delivered
12591,20015,Delivered
12592,12694,Delivered
12593,5119,Delivered
12594,17239,Delivered
12595,19838,Delivered
12596,15366,Delivered
12597,15436,Delivered
12598,20551,Delivered
12599,4580,Delivered
12600,18034,Delivered
12601,11818,Delivered
12602,16521,Delivered
12603,14143,Delivered
12604,11739,Delivered
12605,12777,Delivered
12606,369,Delivered
12607,5853,Delivered
12608,9343,Delivered
12609,2268,Delivered
12610,4874,Delivered
12611,17065,Delivered
12612,3957,Delivered
12613,12902,Delivered
12614,1610,Delivered
12615,12248,Delivered
12616,6865,Delivered
12617,10386,Delivered
12618,2662,Delivered
12619,2991,Delivered
12620,11550,Delivered
12621,18465,Delivered
12622,8530,Delivered
12623,7138,Delivered
12624,21109,Delivered
12625,21210,Delivered
12626,21305,Delivered
12627,11992,Delivered
12628,1834,Delivered
12629,10340,Delivered
12630,5076,Delivered
12631,17418,Delivered
12632,18846,Delivered
12633,1958,Delivered
12634,10277,Delivered
12635,18918,Delivered
12636,13336,Delivered
12637,16344,Delivered
12638,601,Delivered
12639,10748,Delivered
12640,14078,Delivered
12641,12879,Delivered
12642,19533,Delivered
12643,20121,Delivered
12644,2675,Delivered
12645,12984,Delivered
12646,5252,Delivered
12647,16392,Delivered
12648,3836,Delivered
12649,5879,Delivered
12650,17360,Delivered
12651,9058,Delivered
12652,9634,Delivered
12653,2300,Delivered
12654,14339,Delivered
12655,11456,Delivered
12656,11603,Delivered
12657,20569,Delivered
12658,10715,Delivered
12659,20862,Delivered
12660,9735,Delivered
12661,16515,Delivered
12662,20322,Delivered
12663,14116,Delivered
12664,18618,Delivered
12665,6864,Delivered
12666,10267,Delivered
12667,13183,Delivered
12668,13524,Delivered
12669,19552,Delivered
12670,18084,Delivered
12671,19689,Delivered
12672,15235,Delivered
12673,14448,Delivered
12674,13197,Delivered
12675,10170,Delivered
12676,2248,Delivered
12677,2476,Delivered
12678,14049,Delivered
12679,8025,Delivered
12680,3036,Delivered
12681,9309,Delivered
12682,6130,Delivered
12683,6192,Delivered
12684,6748,Delivered
12685,4417,Delivered
12686,691,Delivered
12687,7812,Delivered
12688,18914,Delivered
12689,7863,Delivered
12690,9302,Delivered
12691,13330,Delivered
12692,15458,Delivered
12693,2185,Delivered
12694,10648,Delivered
12695,6659,Delivered
12696,14087,Delivered
12697,17361,Delivered
12698,18785,Delivered
12699,14085,Delivered
12700,7180,Delivered
12701,7253,Delivered
12702,655,Delivered
12703,8732,Delivered
12704,19505,Delivered
12705,4911,Delivered
12706,1499,Delivered
12707,16926,Delivered
12708,9693,Delivered
12709,9923,Delivered
12710,1740,Delivered
12711,3739,Delivered
12712,2468,Delivered
12713,2085,Delivered
12714,7304,Delivered
12715,8879,Delivered
12716,9644,Delivered
12717,675,Delivered
12718,12082,Delivered
12719,8325,Delivered
12720,30,Delivered
12721,9143,Delivered
12722,15565,Delivered
12723,20960,Delivered
12724,21082,Delivered
12725,20998,Delivered
12726,21514,Delivered
12727,21365,Delivered
12728,21512,Delivered
12729,12728,Delivered
12730,8144,Delivered
12731,21566,Delivered
12732,6608,Delivered
12733,4060,Delivered
12734,9032,Delivered
12735,11994,Delivered
12736,9786,Delivered
12737,4953,Delivered
12738,4144,Delivered
12739,13347,Delivered
